AUDITYEAR,DBKEY,EIN,AGENCY        
2018,       114849,911250599,00   
2018,       114854,911252785,00   
2018,       114861,911255170,00   
2018,       114861,911255170,93   
2018,       114862,911255818,00   
2018,       114882,911271882,11   
2018,       114884,911275011,00   
2018,       114888,911275815,00   
2018,       114909,911620786,00   
2018,         1149,020455301,00   
2018,       114934,911311127,00   
2018,       114934,911311127,14   
2018,       114976,911349657,00   
2018,       114976,911349657,93   
2018,       114986,911352172,00   
2018,       115016,911385245,00   
2018,       115079,911443685,00   
2018,        11508,132501829,00   
2018,       115089,911449848,00   
2018,       115093,911452438,00   
2018,       115105,911462366,00   
2018,       115111,911465046,00   
2018,       115191,911537371,93   
2018,       115192,911537912,00   
2018,       115212,911557904,00   
2018,       115212,911557904,14   
2018,       115224,911568650,93   
2018,       115255,911608508,00   
2018,       115256,911608978,00   
2018,        11528,132513162,00   
2018,        11528,132513162,84   
2018,        11532,132521751,00   
2018,        11539,132533231,00   
2018,         1154,020458174,00   
2018,         1154,020458174,93   
2018,       115456,916051171,00   
2018,       115456,916051171,14   
2018,       115529,916064184,00   
2018,        11555,132547122,93   
2018,       115552,916071384,00   
2018,       115578,916087782,00   
2018,       115724,920023588,84   
2018,       115753,920033876,00   
2018,       115756,920034754,00   
2018,       115770,920037322,00   
2018,       115770,920037322,93   
2018,       115771,920037488,00   
2018,       115776,920038225,00   
2018,       115785,920040291,00   
2018,       115787,920040308,00   
2018,       115791,920041414,93   
2018,       115793,920041461,15   
2018,       115793,920041461,93   
2018,       115795,920041473,00   
2018,       115796,920041488,00   
2018,       115801,920042123,00   
2018,       115802,920042651,00   
2018,       115810,920044965,00   
2018,       115818,920046614,00   
2018,       115819,920047009,00   
2018,       115822,920047965,00   
2018,       115822,920047965,93   
2018,       115836,920056274,00   
2018,       115846,920058572,00   
2018,       115867,920063532,00   
2018,       115898,920069154,00   
2018,       115902,920069306,00   
2018,       115919,920072568,00   
2018,       115924,920072904,00   
2018,       115926,920073013,00   
2018,       115928,920073175,00   
2018,       115950,920078235,00   
2018,        11595,132572034,00   
2018,       115957,920080286,00   
2018,       115957,920080286,16   
2018,       115966,920082642,00   
2018,       115971,920086076,00   
2018,       115984,920089550,00   
2018,       115986,920089779,00   
2018,       115999,920094184,00   
2018,        11603,132574963,00   
2018,        11603,132574963,10   
2018,       116032,920113419,00   
2018,       116061,920126412,00   
2018,       116061,920126412,15   
2018,       116065,920127531,00   
2018,       116065,920127531,84   
2018,       116071,920129853,00   
2018,       116079,920132479,00   
2018,       116086,920137088,00   
2018,       116090,920139107,00   
2018,       116090,920139107,93   
2018,       116112,920147354,00   
2018,       116122,921069936,00   
2018,       116122,921069936,93   
2018,        11620,132584273,00   
2018,        11620,132584273,84   
2018,       116274,930243687,00   
2018,        11631,132590811,00   
2018,       116316,930309970,00   
2018,       116374,930386839,00   
2018,       116380,930386858,00   
2018,       116380,930386858,47   
2018,       116381,930386860,00   
2018,       116390,930386890,84   
2018,       116391,930386892,00   
2018,       116396,930386908,00   
2018,       116400,930386972,00   
2018,       116414,930391547,00   
2018,       116414,930391547,84   
2018,       116417,930391563,84   
2018,       116420,930391586,00   
2018,       116420,930391586,84   
2018,       116420,930391586,93   
2018,       116440,930397825,00   
2018,       116448,930401259,00   
2018,       116449,930402877,00   
2018,        11645,132600199,09   
2018,       116452,930409105,00   
2018,       116482,930433696,00   
2018,       116502,930454786,00   
2018,       116510,930461940,84   
2018,         1165,020464932,00   
2018,         1165,020464932,93   
2018,       116546,930495655,00   
2018,        11655,132602882,00   
2018,       116605,930547036,00   
2018,       116620,930554156,00   
2018,       116622,930554941,00   
2018,       116626,930555518,00   
2018,       116632,930557964,00   
2018,       116648,930564896,00   
2018,        11668,132607374,00   
2018,       116701,930584318,00   
2018,       116705,930585814,00   
2018,       116709,930587136,00   
2018,       116716,930591582,00   
2018,       116722,930594077,00   
2018,       116736,930605174,00   
2018,       116738,960605570,00   
2018,        11674,132612524,00   
2018,       116770,930624672,00   
2018,       116774,930628804,00   
2018,        11678,132613479,00   
2018,       116790,930635480,00   
2018,       116822,930665396,00   
2018,       116841,930679478,00   
2018,       116851,930685729,00   
2018,       116854,930686170,84   
2018,       116854,930686170,93   
2018,       116854,930686170,96   
2018,       116856,930686681,00   
2018,       116900,930716419,00   
2018,       116904,930716860,00   
2018,       116904,930716860,93   
2018,       116908,930717997,00   
2018,       116909,930718154,00   
2018,       116925,930728229,00   
2018,       116927,930728816,00   
2018,       116976,930758732,00   
2018,       116998,930768142,00   
2018,       117002,930077054,00   
2018,       117011,930775354,00   
2018,        11701,132620896,00   
2018,       117030,930785786,00   
2018,        11706,132621497,00   
2018,       117065,930806295,00   
2018,       117072,930575187,00   
2018,       117080,930814445,00   
2018,       117082,930814473,00   
2018,       117084,930814638,00   
2018,       117090,930818160,00   
2018,       117152,930845182,00   
2018,       117152,930845182,84   
2018,       117155,930846583,00   
2018,       117192,930864466,00   
2018,       117218,930884929,00   
2018,       117223,930888347,00   
2018,       117241,930903383,00   
2018,       117255,930910794,00   
2018,       117271,930927305,00   
2018,       117271,930927305,47   
2018,       117287,930937286,00   
2018,       117334,930977166,00   
2018,       117379,931012211,00   
2018,       117390,931022351,00   
2018,       117390,931022351,84   
2018,       117444,931062727,00   
2018,       117467,931086629,14   
2018,       117528,931139187,84   
2018,        11754,132637308,00   
2018,       117544,931150042,00   
2018,       117544,931150042,17   
2018,        11758,542120059,00   
2018,       117655,936031270,00   
2018,        11772,132645436,00   
2018,       117741,940276025,00   
2018,       117856,940382330,12   
2018,       117856,940382330,16   
2018,       117856,940382330,93   
2018,       118166,940997140,00   
2018,       118185,941021164,84   
2018,       118279,941149574,00   
2018,       118294,941156266,00   
2018,       118294,941156266,84   
2018,       118294,941156266,93   
2018,       118297,941156276,00   
2018,       118303,941156301,00   
2018,       118307,941156318,00   
2018,       118320,941156364,00   
2018,       118321,941156365,10   
2018,       118321,941156365,11   
2018,       118321,941156365,12   
2018,       118321,941156365,15   
2018,       118321,941156365,16   
2018,       118321,941156365,19   
2018,       118321,941156365,20   
2018,       118321,941156365,43   
2018,       118321,941156365,45   
2018,       118321,941156365,47   
2018,       118321,941156365,66   
2018,       118321,941156365,81   
2018,       118321,941156365,84   
2018,       118321,941156365,93   
2018,       118321,941156365,94   
2018,       118321,941156365,97   
2018,       118326,941156485,84   
2018,       118330,941156501,00   
2018,       118336,941156525,00   
2018,       118336,941156525,10   
2018,       118336,941156525,12   
2018,       118336,941156525,93   
2018,       118337,941156528,00   
2018,       118338,951156530,00   
2018,       118351,941156566,00   
2018,       118351,941156566,84   
2018,       118355,941156588,00   
2018,       118358,941156599,00   
2018,       118358,941156599,84   
2018,       118361,941156610,00   
2018,       118361,941156610,84   
2018,       118364,941156617,84   
2018,       118366,941156622,00   
2018,       118369,941156628,00   
2018,       118369,941156628,84   
2018,       118369,941156628,93   
2018,       118373,941156635,00   
2018,       118378,941156646,84   
2018,       118391,941164909,00   
2018,       118411,941179480,00   
2018,       118417,941186169,00   
2018,       118420,941186179,84   
2018,       118424,941186196,00   
2018,       118431,941191246,00   
2018,       118431,941191246,98   
2018,       118444,941196198,00   
2018,       118448,941196211,00   
2018,       118448,941196211,84   
2018,        11847,132675560,00   
2018,        11852,132676570,00   
2018,       118562,942295953,00   
2018,       118604,941279798,00   
2018,       118604,941279798,84   
2018,       118607,941279803,00   
2018,       118607,941279803,84   
2018,        11861,132681414,00   
2018,       118642,941312349,00   
2018,       118642,941312349,84   
2018,       118650,941322166,00   
2018,       118650,941322166,93   
2018,       118672,941337638,00   
2018,       118675,941339635,00   
2018,       118675,941339635,84   
2018,       118693,941358295,00   
2018,       118696,941358307,00   
2018,       118696,941358307,84   
2018,       118749,941408150,00   
2018,       118753,941412648,00   
2018,       118796,941437728,00   
2018,       118869,941498472,00   
2018,       118899,941517101,00   
2018,        11890,132690296,00   
2018,       118911,941524922,00   
2018,        11892,132690309,00   
2018,       118996,941571017,00   
2018,       118996,941571017,99   
2018,       119014,941581707,00   
2018,       119016,941583439,00   
2018,       119020,941585735,84   
